2018-12-31,7,ASHB,16TH,3
2018-12-31,7,ASHB,19TH,7
2018-12-31,7,ASHB,24TH,2
2018-12-31,7,ASHB,BALB,1
2018-12-31,7,ASHB,CIVC,21
2018-12-31,7,ASHB,COLS,1
2018-12-31,7,ASHB,CONC,1
2018-12-31,7,ASHB,DBRK,5
2018-12-31,7,ASHB,DELN,3
2018-12-31,7,ASHB,EMBR,28
2018-12-31,7,ASHB,FTVL,1
2018-12-31,7,ASHB,GLEN,2
2018-12-31,7,ASHB,HAYW,3
2018-12-31,7,ASHB,MCAR,2
2018-12-31,7,ASHB,MONT,24
2018-12-31,7,ASHB,NBRK,1
2018-12-31,7,ASHB,ORIN,1
2018-12-31,7,ASHB,POWL,8
2018-12-31,7,ASHB,RICH,3
2018-12-31,7,ASHB,SBRN,1
2018-12-31,7,ASHB,SFIA,2
2018-12-31,7,ASHB,WCRK,3
2018-12-31,7,ASHB,WOAK,1
2018-12-31,7,BALB,12TH,9
2018-12-31,7,BALB,16TH,45
2018-12-31,7,BALB,19TH,12
2018-12-31,7,BALB,24TH,24
2018-12-31,7,BALB,CAST,1
2018-12-31,7,BALB,CIVC,133
2018-12-31,7,BALB,COLM,2
2018-12-31,7,BALB,COLS,1
2018-12-31,7,BALB,CONC,2
2018-12-31,7,BALB,DBRK,2
2018-12-31,7,BALB,DELN,2
2018-12-31,7,BALB,DUBL,6
2018-12-31,7,BALB,EMBR,128
2018-12-31,7,BALB,GLEN,4
2018-12-31,7,BALB,HAYW,1
2018-12-31,7,BALB,LAKE,5
2018-12-31,7,BALB,MLBR,6
2018-12-31,7,BALB,MONT,160
2018-12-31,7,BALB,OAKL,3
2018-12-31,7,BALB,PHIL,2
2018-12-31,7,BALB,POWL,209
2018-12-31,7,BALB,RICH,1
2018-12-31,7,BALB,SANL,1
2018-12-31,7,BALB,SBRN,6
2018-12-31,7,BALB,SFIA,8
2018-12-31,7,BALB,SHAY,1
2018-12-31,7,BALB,UCTY,1
2018-12-31,7,BALB,WCRK,4
2018-12-31,7,BALB,WDUB,1
2018-12-31,7,BALB,WSPR,1
2018-12-31,7,BAYF,12TH,38
2018-12-31,7,BAYF,16TH,9
2018-12-31,7,BAYF,19TH,27
2018-12-31,7,BAYF,24TH,5
2018-12-31,7,BAYF,BALB,4
2018-12-31,7,BAYF,BAYF,1
2018-12-31,7,BAYF,CAST,1
2018-12-31,7,BAYF,CIVC,58
2018-12-31,7,BAYF,COLS,4
2018-12-31,7,BAYF,DALY,1
2018-12-31,7,BAYF,DBRK,4
2018-12-31,7,BAYF,DUBL,15
2018-12-31,7,BAYF,EMBR,61
2018-12-31,7,BAYF,FRMT,11
2018-12-31,7,BAYF,FTVL,13
2018-12-31,7,BAYF,GLEN,3
2018-12-31,7,BAYF,HAYW,2
2018-12-31,7,BAYF,LAKE,20
2018-12-31,7,BAYF,MCAR,5
2018-12-31,7,BAYF,MLBR,1
2018-12-31,7,BAYF,MONT,46
2018-12-31,7,BAYF,OAKL,2
2018-12-31,7,BAYF,PHIL,1
2018-12-31,7,BAYF,POWL,31
2018-12-31,7,BAYF,RICH,1
2018-12-31,7,BAYF,SANL,2
2018-12-31,7,BAYF,SBRN,2
2018-12-31,7,BAYF,SFIA,1
2018-12-31,7,BAYF,SHAY,3
2018-12-31,7,BAYF,UCTY,4
2018-12-31,7,BAYF,WDUB,6
2018-12-31,7,BAYF,WOAK,2
2018-12-31,7,BAYF,WSPR,7
2018-12-31,7,CAST,12TH,13
2018-12-31,7,CAST,16TH,3
2018-12-31,7,CAST,19TH,9
2018-12-31,7,CAST,24TH,1
2018-12-31,7,CAST,CAST,1
2018-12-31,7,CAST,CIVC,26
2018-12-31,7,CAST,COLM,1
2018-12-31,7,CAST,CONC,1
2018-12-31,7,CAST,DBRK,1
2018-12-31,7,CAST,DUBL,5
2018-12-31,7,CAST,EMBR,34
2018-12-31,7,CAST,FRMT,1
2018-12-31,7,CAST,FTVL,1
2018-12-31,7,CAST,HAYW,1
2018-12-31,7,CAST,LAKE,15
2018-12-31,7,CAST,MONT,42
2018-12-31,7,CAST,OAKL,1
2018-12-31,7,CAST,POWL,7
2018-12-31,7,CAST,SANL,1
2018-12-31,7,CAST,SFIA,1
2018-12-31,7,CAST,WDUB,2
2018-12-31,7,CIVC,12TH,22
2018-12-31,7,CIVC,16TH,12
2018-12-31,7,CIVC,19TH,14
2018-12-31,7,CIVC,24TH,9
2018-12-31,7,CIVC,ASHB,2
2018-12-31,7,CIVC,BALB,6
2018-12-31,7,CIVC,CAST,1
2018-12-31,7,CIVC,CIVC,1
2018-12-31,7,CIVC,COLM,1
2018-12-31,7,CIVC,COLS,3
2018-12-31,7,CIVC,CONC,2
2018-12-31,7,CIVC,DALY,2
2018-12-31,7,CIVC,DBRK,2
2018-12-31,7,CIVC,DELN,8
2018-12-31,7,CIVC,DUBL,4
2018-12-31,7,CIVC,EMBR,11
2018-12-31,7,CIVC,FTVL,1
2018-12-31,7,CIVC,GLEN,9
2018-12-31,7,CIVC,HAYW,4
2018-12-31,7,CIVC,LAKE,3
2018-12-31,7,CIVC,MCAR,5
2018-12-31,7,CIVC,MLBR,6
2018-12-31,7,CIVC,MONT,8
2018-12-31,7,CIVC,OAKL,2
2018-12-31,7,CIVC,PITT,2
2018-12-31,7,CIVC,PLZA,1
2018-12-31,7,CIVC,POWL,4
2018-12-31,7,CIVC,RICH,2
2018-12-31,7,CIVC,ROCK,1
2018-12-31,7,CIVC,SANL,4
2018-12-31,7,CIVC,SBRN,2
2018-12-31,7,CIVC,SFIA,15
2018-12-31,7,CIVC,SSAN,4
2018-12-31,7,CIVC,WCRK,1
2018-12-31,7,CIVC,WOAK,7
2018-12-31,7,COLM,12TH,13
2018-12-31,7,COLM,16TH,12
2018-12-31,7,COLM,19TH,7
2018-12-31,7,COLM,24TH,7
2018-12-31,7,COLM,CIVC,45
2018-12-31,7,COLM,COLM,1
2018-12-31,7,COLM,CONC,5
2018-12-31,7,COLM,DALY,1
2018-12-31,7,COLM,DBRK,1
2018-12-31,7,COLM,DUBL,4
2018-12-31,7,COLM,EMBR,68
2018-12-31,7,COLM,FRMT,2
2018-12-31,7,COLM,MCAR,4
2018-12-31,7,COLM,MLBR,3
2018-12-31,7,COLM,MONT,54
2018-12-31,7,COLM,PHIL,1
2018-12-31,7,COLM,POWL,32
2018-12-31,7,COLM,SBRN,4
2018-12-31,7,COLM,SFIA,10
2018-12-31,7,COLM,SSAN,2
2018-12-31,7,COLM,WCRK,1
2018-12-31,7,COLS,12TH,11
2018-12-31,7,COLS,16TH,14
2018-12-31,7,COLS,19TH,5
2018-12-31,7,COLS,24TH,11
2018-12-31,7,COLS,ASHB,3
2018-12-31,7,COLS,BALB,2
2018-12-31,7,COLS,BAYF,1
2018-12-31,7,COLS,CAST,1
2018-12-31,7,COLS,CIVC,43
2018-12-31,7,COLS,CONC,2
2018-12-31,7,COLS,DALY,2
2018-12-31,7,COLS,DBRK,5
2018-12-31,7,COLS,DELN,2
2018-12-31,7,COLS,DUBL,4
2018-12-31,7,COLS,EMBR,38
2018-12-31,7,COLS,FRMT,3
2018-12-31,7,COLS,FTVL,3
2018-12-31,7,COLS,GLEN,1
2018-12-31,7,COLS,HAYW,4
2018-12-31,7,COLS,LAKE,6
2018-12-31,7,COLS,MCAR,3
2018-12-31,7,COLS,MLBR,1
2018-12-31,7,COLS,MONT,31
2018-12-31,7,COLS,NBRK,1
2018-12-31,7,COLS,PHIL,1
2018-12-31,7,COLS,PLZA,3
2018-12-31,7,COLS,POWL,13
2018-12-31,7,COLS,RICH,2
2018-12-31,7,COLS,SANL,1
2018-12-31,7,COLS,SBRN,2
2018-12-31,7,COLS,SFIA,4
2018-12-31,7,COLS,SHAY,1
2018-12-31,7,COLS,UCTY,1
2018-12-31,7,COLS,WCRK,2
2018-12-31,7,COLS,WDUB,1
2018-12-31,7,COLS,WOAK,2
2018-12-31,7,COLS,WSPR,3
2018-12-31,7,CONC,12TH,33
2018-12-31,7,CONC,16TH,2
2018-12-31,7,CONC,19TH,36
2018-12-31,7,CONC,24TH,5
2018-12-31,7,CONC,ANTI,1
2018-12-31,7,CONC,ASHB,4
2018-12-31,7,CONC,BALB,1
2018-12-31,7,CONC,CIVC,36
2018-12-31,7,CONC,COLM,1
2018-12-31,7,CONC,COLS,2
2018-12-31,7,CONC,CONC,1
2018-12-31,7,CONC,DBRK,2
2018-12-31,7,CONC,DELN,1
2018-12-31,7,CONC,EMBR,81
2018-12-31,7,CONC,FTVL,1
2018-12-31,7,CONC,GLEN,2
2018-12-31,7,CONC,HAYW,2
2018-12-31,7,CONC,LAFY,7
2018-12-31,7,CONC,LAKE,8
2018-12-31,7,CONC,MCAR,7
2018-12-31,7,CONC,MLBR,3
2018-12-31,7,CONC,MONT,50
2018-12-31,7,CONC,NBRK,1
2018-12-31,7,CONC,NCON,4
2018-12-31,7,CONC,ORIN,1
2018-12-31,7,CONC,PHIL,2
2018-12-31,7,CONC,PITT,4
2018-12-31,7,CONC,POWL,24
2018-12-31,7,CONC,RICH,1
2018-12-31,7,CONC,ROCK,2
2018-12-31,7,CONC,SANL,4
2018-12-31,7,CONC,SBRN,2
2018-12-31,7,CONC,SFIA,8
2018-12-31,7,CONC,SHAY,1
2018-12-31,7,CONC,SSAN,2
2018-12-31,7,CONC,WCRK,20
2018-12-31,7,CONC,WOAK,4
2018-12-31,7,CONC,WSPR,2
2018-12-31,7,DALY,12TH,14
2018-12-31,7,DALY,16TH,19
2018-12-31,7,DALY,19TH,20
2018-12-31,7,DALY,24TH,14
2018-12-31,7,DALY,ASHB,2
2018-12-31,7,DALY,BAYF,2
2018-12-31,7,DALY,CIVC,115
2018-12-31,7,DALY,CONC,2
2018-12-31,7,DALY,DELN,2
2018-12-31,7,DALY,DUBL,5
2018-12-31,7,DALY,EMBR,124
2018-12-31,7,DALY,GLEN,5
2018-12-31,7,DALY,HAYW,1
2018-12-31,7,DALY,LAKE,2
2018-12-31,7,DALY,MCAR,1
2018-12-31,7,DALY,MLBR,14
2018-12-31,7,DALY,MONT,137
2018-12-31,7,DALY,NCON,1
2018-12-31,7,DALY,POWL,69
2018-12-31,7,DALY,RICH,2
2018-12-31,7,DALY,ROCK,1
2018-12-31,7,DALY,SANL,3
2018-12-31,7,DALY,SBRN,5
2018-12-31,7,DALY,SFIA,17
2018-12-31,7,DALY,UCTY,1
2018-12-31,7,DALY,WOAK,1
2018-12-31,7,DALY,WSPR,1
2018-12-31,7,DBRK,12TH,9
2018-12-31,7,DBRK,19TH,5
2018-12-31,7,DBRK,24TH,1
2018-12-31,7,DBRK,ASHB,1
2018-12-31,7,DBRK,CIVC,15
2018-12-31,7,DBRK,COLS,1
2018-12-31,7,DBRK,DELN,2
2018-12-31,7,DBRK,EMBR,22
2018-12-31,7,DBRK,FRMT,1
2018-12-31,7,DBRK,GLEN,1
2018-12-31,7,DBRK,HAYW,2
2018-12-31,7,DBRK,MCAR,4
2018-12-31,7,DBRK,MLBR,1
2018-12-31,7,DBRK,MONT,7
2018-12-31,7,DBRK,OAKL,6
2018-12-31,7,DBRK,PHIL,1
2018-12-31,7,DBRK,PLZA,1
2018-12-31,7,DBRK,POWL,2
2018-12-31,7,DBRK,SANL,2
2018-12-31,7,DBRK,SBRN,1
2018-12-31,7,DBRK,SFIA,3
2018-12-31,7,DBRK,WCRK,1
2018-12-31,7,DBRK,WSPR,1
2018-12-31,7,DELN,12TH,72
2018-12-31,7,DELN,16TH,14
2018-12-31,7,DELN,19TH,44
2018-12-31,7,DELN,24TH,7
2018-12-31,7,DELN,ASHB,4
2018-12-31,7,DELN,BALB,4
2018-12-31,7,DELN,BAYF,2
2018-12-31,7,DELN,CIVC,86
2018-12-31,7,DELN,COLM,3
2018-12-31,7,DELN,COLS,7
2018-12-31,7,DELN,CONC,1
2018-12-31,7,DELN,DALY,1
2018-12-31,7,DELN,DBRK,33
2018-12-31,7,DELN,DELN,1
2018-12-31,7,DELN,DUBL,3
2018-12-31,7,DELN,EMBR,61
2018-12-31,7,DELN,FTVL,2
2018-12-31,7,DELN,GLEN,4
2018-12-31,7,DELN,HAYW,1
2018-12-31,7,DELN,LAFY,2
2018-12-31,7,DELN,LAKE,4
2018-12-31,7,DELN,MCAR,13
2018-12-31,7,DELN,MLBR,3
2018-12-31,7,DELN,MONT,58
2018-12-31,7,DELN,NBRK,8
2018-12-31,7,DELN,NCON,2
2018-12-31,7,DELN,OAKL,1
2018-12-31,7,DELN,ORIN,1
2018-12-31,7,DELN,PLZA,3
2018-12-31,7,DELN,POWL,55
2018-12-31,7,DELN,RICH,2
2018-12-31,7,DELN,ROCK,5
2018-12-31,7,DELN,SANL,2
2018-12-31,7,DELN,SBRN,3
2018-12-31,7,DELN,SFIA,9
2018-12-31,7,DELN,SSAN,3
2018-12-31,7,DELN,UCTY,3
2018-12-31,7,DELN,WCRK,2
2018-12-31,7,DELN,WOAK,2
2018-12-31,7,DELN,WSPR,3
2018-12-31,7,DUBL,12TH,19
2018-12-31,7,DUBL,16TH,7
2018-12-31,7,DUBL,19TH,22
2018-12-31,7,DUBL,24TH,5
2018-12-31,7,DUBL,ASHB,1
2018-12-31,7,DUBL,BALB,1
2018-12-31,7,DUBL,BAYF,2
2018-12-31,7,DUBL,CAST,2
2018-12-31,7,DUBL,CIVC,47
2018-12-31,7,DUBL,COLS,6
2018-12-31,7,DUBL,DALY,1
2018-12-31,7,DUBL,DBRK,3
2018-12-31,7,DUBL,DUBL,2
2018-12-31,7,DUBL,EMBR,78
2018-12-31,7,DUBL,FRMT,1
2018-12-31,7,DUBL,FTVL,1
2018-12-31,7,DUBL,GLEN,1
2018-12-31,7,DUBL,HAYW,3
2018-12-31,7,DUBL,LAKE,13
2018-12-31,7,DUBL,MCAR,5
2018-12-31,7,DUBL,MONT,61
2018-12-31,7,DUBL,NBRK,1
2018-12-31,7,DUBL,OAKL,2
2018-12-31,7,DUBL,POWL,24
2018-12-31,7,DUBL,RICH,1
2018-12-31,7,DUBL,SANL,4
2018-12-31,7,DUBL,SBRN,4
2018-12-31,7,DUBL,SFIA,7
2018-12-31,7,DUBL,SSAN,1
2018-12-31,7,DUBL,UCTY,4
2018-12-31,7,DUBL,WDUB,1
2018-12-31,7,DUBL,WOAK,1
2018-12-31,7,DUBL,WSPR,1
2018-12-31,7,EMBR,12TH,14
2018-12-31,7,EMBR,16TH,3
2018-12-31,7,EMBR,19TH,9
2018-12-31,7,EMBR,24TH,6
2018-12-31,7,EMBR,ANTI,2
2018-12-31,7,EMBR,ASHB,2
2018-12-31,7,EMBR,BALB,4
2018-12-31,7,EMBR,BAYF,2
2018-12-31,7,EMBR,CAST,1
2018-12-31,7,EMBR,CIVC,15
2018-12-31,7,EMBR,COLM,1
2018-12-31,7,EMBR,COLS,4
2018-12-31,7,EMBR,CONC,2
2018-12-31,7,EMBR,DALY,3
2018-12-31,7,EMBR,DBRK,3
2018-12-31,7,EMBR,DELN,1
2018-12-31,7,EMBR,DUBL,2
2018-12-31,7,EMBR,FTVL,6
2018-12-31,7,EMBR,LAFY,1
2018-12-31,7,EMBR,LAKE,5
2018-12-31,7,EMBR,MCAR,6
2018-12-31,7,EMBR,MLBR,1
2018-12-31,7,EMBR,OAKL,1
2018-12-31,7,EMBR,PHIL,7
2018-12-31,7,EMBR,PITT,2
2018-12-31,7,EMBR,PLZA,2
2018-12-31,7,EMBR,POWL,5
2018-12-31,7,EMBR,RICH,2
2018-12-31,7,EMBR,ROCK,5
2018-12-31,7,EMBR,SANL,3
2018-12-31,7,EMBR,SBRN,2
2018-12-31,7,EMBR,SFIA,9
2018-12-31,7,EMBR,SSAN,1
2018-12-31,7,EMBR,WCRK,5
2018-12-31,7,EMBR,WDUB,1
2018-12-31,7,EMBR,WOAK,10
2018-12-31,7,FRMT,12TH,14
2018-12-31,7,FRMT,16TH,2
2018-12-31,7,FRMT,19TH,20
2018-12-31,7,FRMT,24TH,2
2018-12-31,7,FRMT,CIVC,23
2018-12-31,7,FRMT,COLS,2
2018-12-31,7,FRMT,CONC,1
2018-12-31,7,FRMT,DALY,2
2018-12-31,7,FRMT,DBRK,1
2018-12-31,7,FRMT,DELN,1
2018-12-31,7,FRMT,DUBL,3
2018-12-31,7,FRMT,EMBR,33
2018-12-31,7,FRMT,FRMT,2
2018-12-31,7,FRMT,FTVL,2
2018-12-31,7,FRMT,HAYW,3
2018-12-31,7,FRMT,LAKE,7
2018-12-31,7,FRMT,MCAR,3
2018-12-31,7,FRMT,MONT,28
2018-12-31,7,FRMT,OAKL,1
2018-12-31,7,FRMT,ORIN,1
2018-12-31,7,FRMT,PHIL,1
2018-12-31,7,FRMT,POWL,10
2018-12-31,7,FRMT,RICH,1
2018-12-31,7,FRMT,SANL,4
2018-12-31,7,FRMT,SFIA,1
2018-12-31,7,FRMT,SHAY,1
2018-12-31,7,FRMT,UCTY,1
2018-12-31,7,FRMT,WCRK,2
2018-12-31,7,FRMT,WSPR,4
2018-12-31,7,FTVL,12TH,14
2018-12-31,7,FTVL,16TH,16
2018-12-31,7,FTVL,19TH,7
2018-12-31,7,FTVL,24TH,9
2018-12-31,7,FTVL,ASHB,3
2018-12-31,7,FTVL,BALB,2
2018-12-31,7,FTVL,BAYF,5
2018-12-31,7,FTVL,CIVC,51
2018-12-31,7,FTVL,COLS,7
2018-12-31,7,FTVL,CONC,4
2018-12-31,7,FTVL,DALY,1
2018-12-31,7,FTVL,DBRK,20
2018-12-31,7,FTVL,DELN,3
2018-12-31,7,FTVL,DUBL,14
2018-12-31,7,FTVL,EMBR,79
2018-12-31,7,FTVL,FRMT,9
2018-12-31,7,FTVL,GLEN,6
2018-12-31,7,FTVL,HAYW,11
2018-12-31,7,FTVL,LAFY,2
2018-12-31,7,FTVL,LAKE,3
2018-12-31,7,FTVL,MCAR,3
2018-12-31,7,FTVL,MLBR,2
2018-12-31,7,FTVL,MONT,60
2018-12-31,7,FTVL,NBRK,4
2018-12-31,7,FTVL,ORIN,3
2018-12-31,7,FTVL,PITT,2
2018-12-31,7,FTVL,PLZA,2
2018-12-31,7,FTVL,POWL,36
2018-12-31,7,FTVL,RICH,3
2018-12-31,7,FTVL,ROCK,2
2018-12-31,7,FTVL,SANL,16
2018-12-31,7,FTVL,SBRN,2
2018-12-31,7,FTVL,SFIA,7
2018-12-31,7,FTVL,SHAY,5
2018-12-31,7,FTVL,UCTY,5
2018-12-31,7,FTVL,WCRK,3
2018-12-31,7,FTVL,WDUB,6
2018-12-31,7,FTVL,WOAK,3
2018-12-31,7,FTVL,WSPR,5
2018-12-31,7,GLEN,12TH,12
2018-12-31,7,GLEN,16TH,12
2018-12-31,7,GLEN,19TH,7
2018-12-31,7,GLEN,24TH,3
2018-12-31,7,GLEN,CIVC,62
2018-12-31,7,GLEN,COLM,1
2018-12-31,7,GLEN,COLS,1
2018-12-31,7,GLEN,DALY,1
2018-12-31,7,GLEN,DELN,1
2018-12-31,7,GLEN,DUBL,3
2018-12-31,7,GLEN,EMBR,60
2018-12-31,7,GLEN,LAKE,1
2018-12-31,7,GLEN,MCAR,3
2018-12-31,7,GLEN,MLBR,2
2018-12-31,7,GLEN,MONT,62
2018-12-31,7,GLEN,ORIN,1
2018-12-31,7,GLEN,PHIL,3
2018-12-31,7,GLEN,POWL,48
2018-12-31,7,GLEN,RICH,1
2018-12-31,7,GLEN,SANL,3
2018-12-31,7,GLEN,SBRN,4
2018-12-31,7,GLEN,SFIA,4
2018-12-31,7,GLEN,UCTY,2
2018-12-31,7,GLEN,WCRK,2
2018-12-31,7,GLEN,WOAK,2
2018-12-31,7,GLEN,WSPR,1
2018-12-31,7,HAYW,12TH,22
2018-12-31,7,HAYW,16TH,3
2018-12-31,7,HAYW,19TH,25
2018-12-31,7,HAYW,24TH,3
2018-12-31,7,HAYW,BALB,2
2018-12-31,7,HAYW,CIVC,30
2018-12-31,7,HAYW,COLM,1
2018-12-31,7,HAYW,COLS,1
2018-12-31,7,HAYW,CONC,3
2018-12-31,7,HAYW,DBRK,1
2018-12-31,7,HAYW,DELN,1
2018-12-31,7,HAYW,DUBL,11
2018-12-31,7,HAYW,EMBR,42
2018-12-31,7,HAYW,FRMT,18
2018-12-31,7,HAYW,FTVL,5
2018-12-31,7,HAYW,GLEN,8
2018-12-31,7,HAYW,HAYW,1
2018-12-31,7,HAYW,LAFY,1
2018-12-31,7,HAYW,LAKE,12
2018-12-31,7,HAYW,MCAR,4
2018-12-31,7,HAYW,MONT,43
2018-12-31,7,HAYW,NCON,1
2018-12-31,7,HAYW,POWL,12
2018-12-31,7,HAYW,RICH,1
2018-12-31,7,HAYW,ROCK,1
2018-12-31,7,HAYW,SANL,4
2018-12-31,7,HAYW,SBRN,1
2018-12-31,7,HAYW,SHAY,1
2018-12-31,7,HAYW,UCTY,9
2018-12-31,7,HAYW,WDUB,3
2018-12-31,7,HAYW,WOAK,3
2018-12-31,7,HAYW,WSPR,4
2018-12-31,7,LAFY,12TH,14
2018-12-31,7,LAFY,19TH,9
2018-12-31,7,LAFY,BALB,1
2018-12-31,7,LAFY,CIVC,13
2018-12-31,7,LAFY,DALY,1
2018-12-31,7,LAFY,DBRK,1
2018-12-31,7,LAFY,DELN,1
2018-12-31,7,LAFY,EMBR,53
2018-12-31,7,LAFY,MCAR,2
2018-12-31,7,LAFY,MLBR,1
2018-12-31,7,LAFY,MONT,27
2018-12-31,7,LAFY,ORIN,1
2018-12-31,7,LAFY,PHIL,2
2018-12-31,7,LAFY,PITT,1
2018-12-31,7,LAFY,RICH,1
2018-12-31,7,LAFY,ROCK,2
2018-12-31,7,LAFY,SFIA,2
2018-12-31,7,LAFY,WCRK,2
2018-12-31,7,LAFY,WOAK,1
2018-12-31,7,LAKE,12TH,2
2018-12-31,7,LAKE,16TH,9
2018-12-31,7,LAKE,19TH,1
2018-12-31,7,LAKE,24TH,8
2018-12-31,7,LAKE,ASHB,2
2018-12-31,7,LAKE,BAYF,3
2018-12-31,7,LAKE,CAST,1
2018-12-31,7,LAKE,CIVC,41
2018-12-31,7,LAKE,COLM,2
2018-12-31,7,LAKE,COLS,3
2018-12-31,7,LAKE,CONC,2
2018-12-31,7,LAKE,DALY,5
2018-12-31,7,LAKE,DBRK,5
2018-12-31,7,LAKE,DELN,3
2018-12-31,7,LAKE,DUBL,3
2018-12-31,7,LAKE,EMBR,48
2018-12-31,7,LAKE,FRMT,5
2018-12-31,7,LAKE,FTVL,2
2018-12-31,7,LAKE,GLEN,2
2018-12-31,7,LAKE,HAYW,2
2018-12-31,7,LAKE,LAKE,2
2018-12-31,7,LAKE,MLBR,2
2018-12-31,7,LAKE,MONT,45
2018-12-31,7,LAKE,NBRK,1
2018-12-31,7,LAKE,PHIL,2
2018-12-31,7,LAKE,PITT,1
2018-12-31,7,LAKE,PLZA,1
2018-12-31,7,LAKE,POWL,35
2018-12-31,7,LAKE,RICH,1
2018-12-31,7,LAKE,ROCK,1
2018-12-31,7,LAKE,SANL,5
2018-12-31,7,LAKE,SBRN,2
2018-12-31,7,LAKE,SFIA,4
2018-12-31,7,LAKE,SHAY,1
2018-12-31,7,LAKE,UCTY,3
2018-12-31,7,LAKE,WDUB,1
2018-12-31,7,LAKE,WSPR,5
2018-12-31,7,MCAR,12TH,6
2018-12-31,7,MCAR,16TH,5
2018-12-31,7,MCAR,19TH,5
2018-12-31,7,MCAR,24TH,6
2018-12-31,7,MCAR,ASHB,1
2018-12-31,7,MCAR,BALB,1
2018-12-31,7,MCAR,CIVC,37
2018-12-31,7,MCAR,COLM,1
2018-12-31,7,MCAR,CONC,2
2018-12-31,7,MCAR,DBRK,5
2018-12-31,7,MCAR,DELN,1
2018-12-31,7,MCAR,DUBL,2
2018-12-31,7,MCAR,EMBR,43
2018-12-31,7,MCAR,FRMT,2
2018-12-31,7,MCAR,FTVL,1
2018-12-31,7,MCAR,HAYW,1
2018-12-31,7,MCAR,LAFY,3
2018-12-31,7,MCAR,LAKE,1
2018-12-31,7,MCAR,MCAR,1
2018-12-31,7,MCAR,MLBR,1
2018-12-31,7,MCAR,MONT,30
2018-12-31,7,MCAR,ORIN,3
2018-12-31,7,MCAR,PHIL,1
2018-12-31,7,MCAR,PITT,2
2018-12-31,7,MCAR,PLZA,1
2018-12-31,7,MCAR,POWL,12
2018-12-31,7,MCAR,RICH,2
2018-12-31,7,MCAR,SANL,2
2018-12-31,7,MCAR,SBRN,1
2018-12-31,7,MCAR,SFIA,4
2018-12-31,7,MCAR,SSAN,1
2018-12-31,7,MCAR,WCRK,3
2018-12-31,7,MCAR,WOAK,1
2018-12-31,7,MLBR,12TH,6
2018-12-31,7,MLBR,16TH,10
2018-12-31,7,MLBR,19TH,5
2018-12-31,7,MLBR,24TH,2
2018-12-31,7,MLBR,BALB,1
2018-12-31,7,MLBR,CIVC,33
2018-12-31,7,MLBR,COLS,1
2018-12-31,7,MLBR,CONC,1
2018-12-31,7,MLBR,DALY,1
2018-12-31,7,MLBR,EMBR,39
2018-12-31,7,MLBR,GLEN,1
2018-12-31,7,MLBR,LAKE,1
2018-12-31,7,MLBR,MCAR,1
2018-12-31,7,MLBR,MLBR,2
2018-12-31,7,MLBR,MONT,38
2018-12-31,7,MLBR,POWL,16
2018-12-31,7,MLBR,RICH,1
2018-12-31,7,MLBR,SANL,1
2018-12-31,7,MLBR,SFIA,14
2018-12-31,7,MONT,12TH,22
2018-12-31,7,MONT,16TH,7
2018-12-31,7,MONT,19TH,16
2018-12-31,7,MONT,24TH,5
2018-12-31,7,MONT,ASHB,3
2018-12-31,7,MONT,BALB,6
2018-12-31,7,MONT,BAYF,1
2018-12-31,7,MONT,CAST,1
2018-12-31,7,MONT,CIVC,3
2018-12-31,7,MONT,COLM,2
2018-12-31,7,MONT,COLS,5
2018-12-31,7,MONT,CONC,2
2018-12-31,7,MONT,DALY,1
2018-12-31,7,MONT,DBRK,2
2018-12-31,7,MONT,DELN,6
2018-12-31,7,MONT,DUBL,3
2018-12-31,7,MONT,FTVL,2
2018-12-31,7,MONT,LAKE,3
2018-12-31,7,MONT,MCAR,10
2018-12-31,7,MONT,MLBR,3
2018-12-31,7,MONT,MONT,1
2018-12-31,7,MONT,NBRK,1
2018-12-31,7,MONT,OAKL,1
2018-12-31,7,MONT,PHIL,2
2018-12-31,7,MONT,POWL,3
2018-12-31,7,MONT,RICH,1
2018-12-31,7,MONT,ROCK,1
2018-12-31,7,MONT,SANL,3
2018-12-31,7,MONT,SBRN,1
2018-12-31,7,MONT,SFIA,7
2018-12-31,7,MONT,SHAY,1
2018-12-31,7,MONT,WCRK,4
2018-12-31,7,MONT,WDUB,2
2018-12-31,7,MONT,WOAK,3
2018-12-31,7,NBRK,12TH,10
2018-12-31,7,NBRK,16TH,2
2018-12-31,7,NBRK,19TH,10
2018-12-31,7,NBRK,24TH,1
2018-12-31,7,NBRK,CIVC,23
2018-12-31,7,NBRK,COLM,1
2018-12-31,7,NBRK,COLS,1
2018-12-31,7,NBRK,DBRK,3
2018-12-31,7,NBRK,DELN,1
2018-12-31,7,NBRK,EMBR,24
2018-12-31,7,NBRK,FTVL,1
2018-12-31,7,NBRK,HAYW,2
2018-12-31,7,NBRK,LAKE,2
2018-12-31,7,NBRK,MCAR,3
2018-12-31,7,NBRK,MLBR,2
2018-12-31,7,NBRK,MONT,14
2018-12-31,7,NBRK,NBRK,1
2018-12-31,7,NBRK,OAKL,2
2018-12-31,7,NBRK,PHIL,1
2018-12-31,7,NBRK,PLZA,1
2018-12-31,7,NBRK,POWL,5
2018-12-31,7,NBRK,RICH,2
2018-12-31,7,NBRK,ROCK,2
2018-12-31,7,NBRK,SFIA,5
2018-12-31,7,NBRK,SHAY,1
2018-12-31,7,NBRK,SSAN,2
2018-12-31,7,NBRK,WCRK,1
